<DATE>,CHMF,GMKN,LKOH,MSNG,NLMK,NVTK,PIKK,PLZL,SBER,YNDX
20160129,-0.01358390843481252,-0.013468217050866593,0.029227988924264436,-0.007034026657379936,0.01368094507113212,0.03308189717885271,-0.018392407170896748,0.045713238664952846,-0.0019669761505159535,-0.010274739670102373
20160201,0.021489087941925878,-0.01732434484439148,-0.008600522130426601,0.0029368596733097057,0.00805904156527368,-0.014497575066486643,0.023054420276708103,-0.02907817816042068,0.0,0.005940611530121155
20160202,-0.0009453285720534658,0.025651162394839333,-0.022231959717276595,0.0340188468491195,0.027190202074398064,-0.012618967864604256,-0.005597029536717908,-0.0044515176847918425,-0.022001935193485134,-0.000987654401272541
20160203,-0.003315705256070718,-0.01740747018619438,-0.006241840460702629,0.0842202594409633,0.009534358987301518,-0.014735915584762675,-0.014605677780801617,-0.008962928119698116,0.0013761712858377719,0.0004939491332834043
20160204,0.01646966879878997,0.025776653667719755,0.03102257128622091,-0.015756628506190404,0.0042246402697432035,0.03683362740391081,0.03589292306060675,-0.014901474312797952,0.031652824682565625,0.04016993012061349
20160205,-0.009063978291194121,0.0006665185761080295,0.015736118788690655,0.018878379220375024,0.031621491503392635,-0.020170619525317263,-0.03589292306060673,0.0,-0.003799357653465226,-0.02985296314968116
20160208,0.0062598013485067345,-0.015105182306431266,-0.04393496895706151,-0.007299302481611608,-0.015614227801550714,-0.03128819667010927,-0.010016778243471232,0.004558783538342722,-0.026056711274360798,-0.03683841134899103
20160209,0.0124032597834199,-0.02511547537770012,-0.03901932356444232,-0.00893567049424958,0.002857144800779744,0.0013234079681728314,0.01899392334117555,0.011949116822728955,-0.008590115921576519,0.006066752682237362
20160210,-0.0010791645231401272,-0.016317378358505177,-0.002096436826528182,-0.011683616708486057,0.01275708300077116,0.017859080377531436,-0.006133541285836478,0.0012832853862497324,0.025863510589919154,0.006030169026591231
20160211,0.023777983544163737,-0.015871469017047043,0.003979479542165238,0.016949558313773205,0.018144252123403558,-0.03100512209779785,-0.01238111053885603,0.01590364308311746,-0.022567213278057975,0.008977616407098384
20160212,-0.008926604399796432,-0.003108934705471592,0.0016708441648177223,0.019761433499959527,0.009087216601356914,0.02154184377475476,0.005733412743432414,-0.0082383228933531,0.006876514798705781,-0.018036561095850164
20160215,-0.004569695690065297,-0.0005989817489657307,0.013678969766832584,-0.0015459936086183684,0.027576767770234618,-0.00460073108593666,-0.009093147125269365,-0.000318217982001158,0.0042083176257871405,0.019029117008601777
20160216,0.01063032030175633,0.016755189666334748,0.008608374536600101,0.004117350129547971,0.026836653953559785,-0.0032992441672193723,-0.005302494949820608,0.03410310148833893,0.01314161591223432,0.061557892999433365
20160217,-0.027411562384163098,0.01717432247325259,0.006914812990584112,-0.012923415841961928,-0.01953007877112163,0.01720085000296364,0.008662229331657528,-0.006480504087203139,0.02749138437178245,-0.02646657318816329
20160218,0.009272203657577955,0.02820948775069315,0.03895564107551326,0.00983699363877261,-0.01924421275548099,0.03291031832158177,0.05681229634291654,0.013835731852650008,0.03467410264368554,-0.029156584291455578
20160219,-0.007875880414650602,-0.015319448533513344,-0.009794397592287698,0.027941873702398985,-0.01112630202550866,-0.01074429675434451,0.03601189312816806,0.019952294287404266,-0.011753318452670603,-0.024963852528416375
20160220,-0.0017068822516347368,-0.0028628705496771814,-0.004340113342617066,-0.00653432835161323,-0.011665540922546284,-0.013111796414753775,0.030109801471370382,-0.00029935638601043263,0.008339513625456514,-0.001517834847435125
20160222,0.0027915650882836753,0.0034344624486346968,0.03152625364677395,0.01252835229182374,0.030185840471225196,0.030122759455108297,0.04149973090675284,0.004778981616350601,0.008270540940164016,0.015075662405447396
20160224,-0.006837633477604187,0.0,-0.023256862164267235,-0.016064602503806674,-0.00402631063319453,-0.014947961435873139,0.016129381929883717,0.030229741350071872,-0.010716127876842618,-0.028327640233108766
20160225,-0.0018729520068593716,0.0,0.0005880623515542229,0.002527168390737843,-0.002423590791798393,0.005533173550968146,0.0,0.043558922210471494,0.018918827669023655,0.007666789406850458
20160226,-0.007999415255266075,0.02092244824186829,0.013817481682002994,0.013537434113068824,-0.01603513091305376,-0.00664349169184159,-0.00964637705180545,0.07232709826357525,0.020829132888480217,0.0015263294746479246
20160229,-0.007905179507113261,0.022903031298161264,0.037554194897153705,0.02216293620731363,0.008185584586439282,0.02492096683459204,0.010446057222369699,0.028178028789159527,0.007128148733782595,-0.0056079677942964395
20160301,-0.014388737452099556,-0.004055466729981312,0.0048282359348217705,0.014026832155980598,-0.0036752236291223124,-0.012774749206644731,-0.0007996801705642901,-0.016913188726018574,0.011706906906925801,0.011690095007803053
20160302,0.008498407597888268,-0.00131882643579544,-0.02210241687764282,0.008608374536600322,0.009905773379758436,-0.0028261912358350815,0.0,-0.021616899384173348,-0.019965212099292987,0.013551022919315108
20160303,-0.0036791211619394437,0.010611049623819799,0.022472855852058576,-0.02409755157906064,0.005923549900047071,-0.011226301790664493,0.0,0.06422955041415455,0.008164842880976221,0.014844409148532495
20160304,0.008139858206556373,0.011898463791614518,0.027398974188114347,-0.01871054091282394,0.014392572535829127,-0.0051012385451397945,0.0003999200213268913,0.00024393218806154123,0.018520762750705123,-0.01884041846191453
20160307,0.023874229568612695,0.020645619969915947,0.02315330497471682,0.009399030360755007,0.014710010451867669,0.021971957955481312,0.019010473498496484,-0.007343974255758506,0.004394404215245676,0.020803127629763326
20160309,-0.00669627979087916,-0.020645619969916016,-0.034387342309475835,0.0024588160900285536,0.005201572196073187,-0.011953586812941784,-0.0015704753914923383,-0.013107644077358432,-0.012131386717398093,-0.02582069962174275
20160310,0.013810445273405242,-0.0020451005459545266,-0.019132298081157392,0.052152453691703946,-0.008989702909808443,0.003159560290368518,-0.017439998107004143,0.0066989457810797655,0.00635976151597768,-0.015716419820443077
20160311,0.004765940299530127,-0.006485808056251579,-0.008580541360094255,0.026226485920507893,0.022004511962730566,-0.01525776579594901,0.0,-0.026053577848382574,0.0038514490525260836,0.0005108556943794842
20160314,0.04057656563204327,-0.007729612269574217,-0.0039418164601309775,-0.004095568864737082,0.02390854505167576,-0.000640820271849256,0.0011988013423701262,-0.005089069507471293,0.0,0.043963123421116204
20160315,-0.04211148535012685,0.00566697244584694,-0.004146255468831642,0.003641333108573583,-0.01943769389247521,-0.00546361635514782,-0.012457464698572947,-0.007682496172016282,-0.025961035222960314,-0.01874746569995196
20160316,0.00917437627604123,-0.009060702781748338,0.02074646880088603,0.07566449364315161,0.00609912945329467,0.005143052159422847,0.016045270022176,0.02713492209883156,0.005059506717294805,0.016790517912991035
20160317,-0.008406621919710675,0.013506359331112086,0.017238644384169277,0.044085408522187515,-0.008651453452434512,-0.021551510622943398,0.0007955449902472641,-0.006777985030087408,0.022821704654559738,0.010716127876842384
20160318,0.024411795222780322,0.026372104339195908,0.02158357166717439,0.030172991599385652,0.031073636624657657,0.0,-0.005982071677547429,-0.01114499884482976,0.026413398343124787,0.0024195511440895717
20160321,0.01855065439391291,-0.01059331940166494,-0.009116159298068163,0.002343751072884586,-0.009083618733042535,0.0032706488681227067,0.0003999200213268913,-0.016694878572169992,-0.0029402613956542372,-0.01215672642194797
20160322,0.03963911610403727,0.0030836326205084395,-0.018851382979029673,-0.005085088211599463,0.01698002003468434,0.005860345601642903,0.0011988013423701262,-0.008583743691391442,-0.005188775284456483,0.0014666343376944343
20160323,-0.003681159473361554,-0.01918704018708734,-0.0166055476147754,-0.011834457647002796,0.022000279606199682,-0.012412375592943193,0.009934514449976062,0.002087683430483895,-0.02167000794045499,-0.0029354228514447914
20160324,0.015202995519656712,-0.02409755157906053,-0.027347295936895017,-0.011574665243288528,0.000600925443238112,-0.0032921840434770055,-0.0023752980289073944,0.013979000609163066,-0.009578264423105335,0.007322463765210864
20160325,-0.003919377917629453,0.002878336981119166,-0.0028721896240957384,0.04436448806627948,-0.013791653397829024,0.002470153582062117,0.0035608346230089605,-0.018158735011871065,0.009578264423105415,0.004367878820077388
20160328,0.004198746546349761,-0.005653803653154987,-0.014486008985662024,-0.0046189458562945285,0.00981885578107447,-0.009585265918533512,-0.014720775078447703,0.011193661065660453,-0.009023171430778227,-0.01906682058650446
20160329,0.002232143783940856,-0.0066927187911050385,0.01716697573891976,0.04267213380841663,-0.00338328017263077,-0.007835332241967773,0.0024019226919999265,0.01719534219702566,-0.009945706372555095,0.022450918570745087
20160330,0.019184909715592578,0.0016773836753726074,-0.0017226533114461818,0.01904121974321482,0.022381402196134912,0.003508482422776896,0.005582151656220465,-0.013835731852650024,0.019427067960261186,0.0052948378815983336
20160331,-0.02701930904820328,-0.028330506626225996,0.00458716400690614,-0.002542220363179779,-0.013464606159696574,-0.0026720122778109688,-0.0007955449902473464,-0.019013465082397228,0.006847778413622741,-0.018900489937376936
20160401,0.031656524122849736,-0.02797385204240618,0.0011435107020790205,-0.0010915045653431652,0.03442924351589887,-0.013468217050866593,-0.00039800995550292467,0.012023145355486492,-0.012636373618844825,0.005853675251460728
20160404,0.022336773658203555,-0.00011821029625447238,0.025203515738894285,0.011941520589408852,0.032610345997454174,0.0,0.00714005413347676,-0.004948571109054495,-0.002953121378349809,0.004852023104528112
20160405,-0.006139901830008244,0.028092062338660656,0.0024116512940790535,0.003949026851639483,-0.012303332576194615,0.01680711831638119,-0.011128890694709518,0.020416783618263226,-0.012368223875575747,0.005791521979588825
20160406,-0.01117480494455808,0.011315053002885697,0.0060958903093383055,0.008207004138012295,0.0007946869919273839,0.0026631174194836284,0.0,-0.023031164192333933,0.010518084587414316,0.0019230775157414838
20160407,0.0052663682583918535,-0.012695315471844043,0.00257495084337554,-0.0017784105700906494,0.018885453374011537,-0.016593022952981668,0.013497624530260155,0.008861147373690727,0.004711107507896649,0.01808711849114397
20160408,-0.01560941092707613,-0.006814139665409172,0.020184338302373577,-0.03366833842565688,0.0032241953551946684,-0.012414069806104064,-0.012299302038151293,-0.014373695786686095,0.03983726875317222,-0.04042898999564477
20160411,0.03943115086449566,0.017689411408809905,0.007353633711641391,-0.035222824354941694,-0.006570545382538951,0.020996369013006642,-0.0019980026626731087,-0.010318916803685397,0.0384813189117439,0.026176967288443334
20160412,-0.0173778996780297,-0.00605266508346949,-0.008254129044891652,-0.028236259947529676,-0.026607853314779703,0.0036795492258983394,0.0015987213636970735,-0.01608613775162438,0.0050998835566514866,0.04078371627569078
20160413,0.0227553144328726,0.04381407734651059,0.017503572432597852,0.06860048380289002,-0.01619468591998072,0.018197359051907513,-0.0003994407882148663,-0.007868715135481551,0.013055565517881222,0.034758633365174256
20160414,0.029006223048286154,0.0031744320894086827,-0.0033696937090513914,0.015628157436772566,0.01905919661544055,-0.013699974941050764,0.0003994407882148664,0.04734926978691185,-0.001675042267694955,-0.015649771667127665
20160415,-0.0026719272846352092,-0.0032840752011898846,0.0028383911197359052,0.013254716712013432,0.009338412015303877,0.0009966778233691776,0.003189795368100081,0.04197487607253729,0.0,-0.00045075502228154044
20160418,-0.010373404155652894,0.016313575491523787,-0.016251808717017563,-0.01795380361659582,-0.00591179529865626,0.002818537885139703,-0.0007964954622596413,0.03332008386846053,-0.009263224131872534,0.018758924356019176
20160419,0.003982789359337267,-0.0031332746718603917,0.013768657387873643,0.013674196514230904,0.033635457742953546,0.0009928844105426577,-0.0007971303730181663,0.033178398697318603,0.02753615780860535,0.015803665173125543
20160420,0.023944895205207734,0.0019459465600065824,0.01917216405899349,-0.009335794915632752,0.043156643070941615,-0.0006618133927859903,0.0063593219082924216,0.025317807984289786,0.018349138668196617,0.032565002678159094
20160421,0.009841250401268677,0.01170357482950612,0.006944472352810995,0.04514165566477168,-0.014572400614377316,0.00577607018873792,-0.008354932229329547,0.030441025501235553,-0.03771235634608492,0.011735256218420932
20160422,0.013788227797999738,0.03996765871433954,0.0,0.01878791386563327,-0.014244332783385409,0.005415620030285645,0.003589236156314948,0.007467638480662481,0.017303484714877734,-0.0033389012655145986
20160425,0.013480075394366645,-0.012280222431028559,-0.01288542989297782,-0.012257558986083878,0.008549372997885005,-0.006403437035206913,-0.004788516731797121,0.03673487901386796,-0.009696342492386087,-0.016438726343159835
20160426,-0.07123560511051881,0.012280222431028616,-0.020181247859799106,-0.01484065201317745,-0.008114732113067978,0.006239757519332758,0.001199280575482187,0.0006325777754430376,-0.0031695747612790672,-0.002979359513941686
20160427,-0.006497748657520007,-0.005141399500418652,-0.022789917425632817,-0.005578815027038998,-0.01919444725614718,0.0034316562804900985,-0.0011992805754821268,0.011318502722078579,0.009147672936787053,0.01774444529907191
20160428,-0.011671498304997951,0.0009274048786707895,0.02421951023522731,0.03402974858631147,-0.022397352813025365,0.040130074938089906,0.03922071315328133,-0.007951496174174155,0.029285505721158653,0.08505524949708063
20160429,-0.041888825528738856,-0.03138661236337925,-0.017291497110060994,-0.03472929391039687,0.010701313049834264,-0.04045639244791982,-0.03802143257779916,0.0016792615197199939,-0.006775858787254254,0.0007689350628772567
20160504,-0.01958531940993664,-0.033392264501824205,-0.019631856994536817,0.03675495294201297,-0.06479999322691536,0.016507900361071776,-0.0011992805754821268,-0.0037823117164987965,-0.021186020003396273,0.02766900025765629
20160505,0.0041993342785566325,-0.03250048739514577,-0.02571221688688727,0.025309376245538858,0.006434721916739523,-0.01928590688658323,0.0,0.013175972274422498,-0.0003307425199655264,-0.015825499833797486
20160506,0.008484646490686962,-0.005578021179358581,-0.000380300441928994,0.0,0.033980734508884405,0.012683096844445959,0.005982071677547469,-0.012123894323618708,-0.0023182656516113707,-0.019559588089721573
20160510,-0.0505645907190737,0.006258910901533375,-0.01668463289360509,-0.001316222631615857,-0.04340857449375587,0.008046390371424789,-0.001990050408010036,0.00021028283118185718,-0.009076210355312262,0.00038722168925267613
20160511,-0.0049656886029624744,0.0039626431700045305,0.021806525908116593,-0.018275969721064912,0.01735453040947757,0.00782314199825601,0.02167572547904032,-0.0006309811966630066,0.03210152188685492,-0.004267707738330525
20160512,0.010196738020515085,0.0068690096107447,0.011663036644393533,0.004683849312426216,-0.010900581868733971,-0.013610009135924906,-0.015717415895409707,-0.0027388619248872276,-0.01839414215597439,-0.007023048765025381
20160513,-0.0014503265776465246,0.00838134201738536,0.00967809526955533,0.02959768828599597,-0.003460830472611705,-0.003067734705859605,-0.008351609489471062,0.0021074823395647994,-0.0010731829155651797,-0.0003916193510007459
20160516,-0.008453628539298418,-0.0062514157595605635,-0.013988850703284728,0.046225386717880054,0.030144752789000487,0.01285364740338109,0.002393299905840484,0.0,0.012558132782462128,0.015931947634905443
20160517,0.008598755888802092,0.0,0.0035623924427691253,0.002472189145389073,-0.009791429199618534,0.009374820387974235,0.003976148379639417,0.004201686853699977,0.0008968244863453703,-0.014366389585202576
20160518,0.03507630761385943,0.018308417081677974,0.013200898216475193,0.004311678992607926,0.00967542664743238,0.01085342938749748,-0.00039690415285879686,-0.007787053976138952,0.0033356415421673283,-0.008641059265903028
20160519,-0.018382870600533424,0.010391124397510087,-0.0042572947225777485,-0.004620368607653896,-0.02442582683514839,0.005305052229693098,-0.005174140896596665,-0.006996742208098077,-0.021509736599914113,-0.005141399500418652
20160520,0.005266541245562833,-0.007646132281355707,0.006102654168562668,0.004620368607653931,0.010171583852166405,0.0183491386681964,0.009531446265552393,0.010582109330537008,0.011551283556516113,0.013391298972560509
20160523,-0.013722342255101216,-0.009806700817578297,-0.024259446833184966,-0.005856080843982247,-0.025987873295451637,-0.00890122513094482,0.01918242415977875,-0.012498838700228916,-0.003204472566705474,0.007794271726818703
20160524,0.0021565675815511114,0.005961598579472802,0.003582543663896596,-0.029806128032701818,0.0030147746680897736,0.004000005333345916,-0.0027179205238347624,0.004254420371583049,0.01624459214751148,0.0011639186571006364
20160525,0.009718527256614767,-0.000660647458514318,-0.0022611654631371774,0.01892800988551886,0.01801850550267843,0.009170169717174666,-0.0007779074682444593,-0.0012744266805610957,0.03477296675504497,0.011948494435394245
20160526,-0.008713718444591742,0.008008380247821937,0.010321945823257024,0.01242251999855711,0.0009456265480070302,-0.008095973342877517,-0.026415886457491173,-0.00021256244101710545,0.03299918694959102,-0.0011500863832373297
20160527,0.012829826732718217,-0.00131204917138349,0.0014925375905060505,0.0,0.008939132684534957,0.012043746462722972,0.0019956103210370013,-0.0029806281381377893,0.007838448333620743,0.005737250390143373
20160530,-0.0068220844461625635,0.006543098588935887,0.005020931050099664,-0.0012353306079927434,0.002923123975604794,0.017872368788816338,0.011890746521521554,0.006376217139276064,0.00934062460858491,0.004945796651817478
20160531,-0.044769450325346266,-0.023090635571465755,-0.04767781700245799,-0.014003651900138954,0.003961785652676188,-0.018630346540561678,-0.011093616148503417,-0.008083430528744944,-0.014157009596566097,0.02954037941935179
20160601,0.005947972926077374,0.004328770841813114,0.003883500026397612,-0.019940524613041723,-0.023414211579491525,-0.0006067961351234282,0.0071457231409185525,-0.006643118826759074,-0.009093727414189286,0.009169328868263741
20160602,0.0010372676339368088,-0.011585291659639386,0.006567533747085436,-0.03513699129628636,-0.03414788743256184,0.002727687704261043,-0.0023762387418832976,0.014514662502290498,0.007130425416791865,0.0010946908591815748
20160603,-0.011469553007342873,-0.007422436235807417,-0.003858029476719269,0.019672765598704928,-0.00903303797235953,-0.009732436918231,-0.009161585689912453,0.00021188685321348968,-0.005381042958860886,-0.0007296607401437432
20160606,0.030249447658939096,0.012228794339963451,0.010000083334583399,0.021202207650602906,0.003474379968532039,-0.005055545045720898,0.005188596753136737,-0.0021208915691376244,0.018074142138467465,0.020946955843310584
20160607,0.020002105803032074,0.0006688217839328721,0.02587735290236735,0.0019053673595467579,0.0035857843676203307,0.034418491709354945,0.0,-0.0021253993123134776,0.04366294363203781,0.009957408019046203
20160608,-0.01391601253513186,-0.011318549700590855,-0.0003729951553874283,0.009472757919962447,-0.012794410913813978,-0.011942222835594677,-0.004788516731797121,0.0,-0.004152354190759521,0.025848452730092713
20160609,-0.02456982324977669,-0.01980488132779703,-0.01712016229212977,-0.004409455963415666,0.006479773451158982,0.020953289053575748,0.0,0.0014882537029923253,0.001577061258761736,0.00960885910663689
20160610,-0.005195588025363053,-0.00034492670649536873,0.0003794346469352362,-0.021698362461078917,-0.03552614293828762,-0.02682724223314419,0.0,-0.0006375518226794292,-0.044751343160252484,-0.023497971267303873
20160614,-0.014843963989096095,-0.002994359026457789,0.01281585577189747,0.03299791771501235,0.019121041446778377,0.0024140023792812394,-0.004409708488700073,0.0,-0.04928466843898879,-0.03885714288932377
20160615,-0.01552778953354706,-0.013586692193805837,-0.012246973609973252,0.03405759443171307,-0.0024018720857382635,-0.013044322681037506,-0.006044749415158847,0.003183702147924608,0.021871129017877012,0.023708006951797974
20160616,-0.017332529228403292,-0.006451256906024788,-0.005131627720342239,-0.018572614840979707,-0.00329614902889948,-0.008740376120810913,-0.013018898281783249,-0.004034404028237576,-0.021713760223784132,-0.02044180916517688
20160617,0.01825263357180092,-0.005901114728714192,0.00872705216312163,0.019778523940991503,0.014497575066486664,0.030785659660824517,0.0274653774551797,0.0010632643213300838,0.01250993640667249,0.018665294219359876
20160620,0.016418733074226557,-0.017674212161353474,-0.001323126551596313,-0.01855002255798421,0.004246290881451004,-0.0038904732596418924,-0.00399202126953745,-0.0017017659924849135,0.026302171824044554,0.008851181878295903
20160621,0.016153507091221802,0.0135226137661243,0.005470163597685744,-0.02454682825118784,0.0019920325312407982,-0.011156455230179893,0.0,0.002126755374147208,0.009490881726827164,-0.029692755520251225
20160622,0.022011160101351582,-0.007636357356813059,0.0007521625025541085,-0.017772603627724055,0.01567256118526351,-0.012816775997113249,-0.011263192278710827,-0.003618179960817277,0.010589211550020102,0.02155255838573428
20160623,-0.007283353391108158,0.006922920941296282,0.025975486403260736,0.012410660486338676,-0.0014704083031614483,0.010540080773742768,0.011263192278710869,-0.0006398635176189078,0.023387305454232007,0.014815085785140682
20160624,-0.00733679006385432,-0.0032167776591681585,-0.0018331810816609605,-0.047273288641570606,-0.006026707866860375,-0.043160998943009114,0.0,-0.005348178327003702,-0.03390155167568134,-0.03455374924218891
20160627,-0.03324156942047777,-0.011401263615465479,-0.0351044260570517,0.05546231078225905,-0.025741768733141032,-0.003018990137598273,0.0,0.005774799493883958,-0.05548418337441053,-0.06630400281069825
20160628,0.038236438039250975,0.02326379892528536,-0.0011409014357915558,0.028754493050995974,0.04516697180001172,-0.0009552619736129339,0.0,0.0008526967048313049,0.026353325533606614,0.03426296324994861
20160629,0.021886517518051346,0.0005894488823779132,0.015106027431013315,-0.011341117725798034,0.009153381986487201,0.02221088390987937,0.0,0.0010648494244405553,0.0327226007024064,0.026953819287094595
20160630,0.004577321680967485,0.006461109114288842,0.0059790910560580095,-0.004324999018601346,-0.004927598456922449,0.00884069348574767,0.0,-0.0004258037109257045,-0.006594748121372046,0.01912380128179556
20160701,-0.0022860418585487962,-0.0051655433008954595,0.008532791522728745,-0.027940916678055684,0.008398369698831641,-0.005263984906381526,-0.002803927332734148,-0.0014917424183460352,0.006370641744607785,0.002855105436979715
20160704,-0.021689687750987133,0.04206416056558233,0.013940064329329812,0.031032109247728677,0.004886488478916184,-0.004200052841407429,0.00200360716196518,-0.0017075777895157365,0.005587647244265947,-0.009309053977723523
20160705,0.011192790736116008,-0.00588569893750672,0.008885723529527498,0.03517645880072158,-0.023943873823613016,-0.011602513349705135,0.0008003201707691157,0.0036251239187874247,-0.020642504411331773,-0.0050486944599792225
20160706,0.01321099053152178,-0.004209095572016902,-0.013632856782477956,0.001191185370153232,0.02430048601164185,-0.003317276559128511,-0.004409708488700073,-0.0017043037785330801,-0.019065697530444115,-0.006892826129429607
20160707,-0.03616689293795785,-0.005945592634753459,0.005839432651559166,0.0008924587830197916,-0.03618278420177452,0.012578782206860185,0.002407705818026923,-0.0017072133894689278,0.01868640679955549,0.011941520589408852
20160708,-0.02683215758739265,-0.00551979322359781,0.014451118538174506,-0.0002973977717086237,0.04068889878725558,-0.0023465008811235366,-0.023520954560412907,-0.00042725913916361134,0.019609208014649965,0.016411356559789984
20160711,0.016424689279531723,0.020882826537506546,-0.012996572827180248,-0.013173843218171175,-0.003199623515384774,0.007334042392162637,0.025522957231085996,0.00128123015604854,0.02054488520872796,-0.0042553255701383835
20160712,0.03625020874687801,0.01901623298414777,0.009043288253565202,-0.02070719542660662,0.02981805243383334,0.02548104092972423,0.003992021269537457,-0.0044915057862968105,0.023055776299926015,0.04584135934824128
20160713,0.0007204092235784221,0.030015895940265568,-0.013048391004013756,-0.00493523518673101,0.01191035609491603,0.001060365167899047,-0.00399202126953745,-0.004511770463662061,-0.007147993265287284,-0.048688336360169344
20160714,0.02404954044046722,-0.00032263268548941566,0.010524502878598409,-0.021566705558775576,0.008389120733831579,-0.015717116092574934,0.0,-0.007348206827087952,0.00429492428288065,-0.008589888179018044
20160715,0.026090849942741978,-0.0007532146479737417,0.008089931761971484,0.028960454583713848,0.02022754331526736,0.0021508688580851422,-0.009242581366932658,-0.003694451664900758,-0.013519550087512627,-0.012660686388114378
20160718,0.0004108744836271447,0.0019356926142981162,0.0023249585720978225,-0.001535862688638924,-0.007105614441931329,-0.005231586020442991,-0.002829999867336667,-0.006333973343827193,0.013019425045830455,-0.01429905206310822
20160719,0.011571839699020744,0.00021484584893049046,0.01030753750100995,-0.012683851406699129,0.03524883309937822,-0.004793947169251022,0.0020222453807678706,-0.003511856111539548,-0.003292773197019007,-0.006297483305259853
20160720,0.008356970054474685,-0.0013973238152548066,0.004410344980718285,0.0012445552322047017,0.007821328776610053,0.0027863795117437115,0.008048333182828415,-0.006175582044149763,-0.006473911259979365,0.010719008563137088
20160721,-0.005383593083472643,0.009953525746450748,0.006141986492631076,0.0012430082395970227,-0.01961481142347912,0.010150810014336866,0.0,0.004194729630188806,-0.000505287483230506,0.011696039763191236
20160722,0.008733679968754631,0.001064396055786723,-0.0010502363997021411,-0.010929070532190317,-0.01690304759443935,-0.011697840025849665,0.0,0.005492708525500649,-0.005066967047834955,0.008322827127300703
20160725,0.004671346499293293,-0.01005033585350145,-0.009148550788543408,0.01154999573065602,-0.004215203135343331,-0.00481105917506956,0.0008012820941542244,0.0,-0.013148472843506323,-0.007233304593520061
20160726,0.013227706097551126,0.003539826705123987,-0.002831860299570871,0.023920183717651835,0.03891711335534481,0.018801601771894463,0.003198723239191999,0.025098677929726174,-0.0018399269220071826,0.019055043558686823
20160727,0.003934431304834743,0.011286320825892046,0.0054794657646255705,-0.0018198367169858717,-0.02962295483921206,0.0006105006294623301,-0.0019980026626731087,0.0017079423451561158,0.008435773480358386,0.010627092574286193
20160728,0.007822725681209078,0.009483738098909612,0.01764700289631319,0.02872728963691027,0.015626171640380025,-0.003362375168404049,0.0,-0.00085360653924054,-0.0003652968077152203,0.04579901774261958
20160729,0.029684881797911476,-0.0095896198291159,-0.006951713779565261,0.003239584632699436,0.032639416112469434,-0.007838355662639719,0.0,-0.004278996687279616,0.016667052485211862,-0.029720377057767918
20160801,-0.0238577367887176,0.020230237645883786,0.006605273450446339,0.004986078668340752,-0.01693341339700003,0.0102848400633095,0.0,0.0010714669406086382,-0.004537768437678557,-0.002430134853291782
20160802,-0.006736649392034413,-0.005827886200414116,-0.037060885099851365,-0.030296347420350683,0.0012800001747628553,-0.021300388576309774,0.0,-0.001929467851245491,-0.025295595387525432,-0.015764908737937514
20160803,0.021348547407240393,0.008211677555690312,0.005736838967994789,0.001506705121561102,-0.0059874016139347145,0.0062208598751025326,0.0,-0.006026707866860375,0.004948494163177878,-0.004955762354984877
20160804,0.013020852694087596,0.007631263186835972,0.0150805661155274,0.0015044383761264116,0.004280370366172645,0.01140755395108623,0.0,0.00581209256396561,0.0103346835463446,0.0056617277920002484
20160805,-0.0015082959118849634,0.0045100527451912365,-0.008665718743696513,-0.0045201222056267445,-0.006749905094146624,-0.00784800519539439,0.0003999200213268913,-0.0019336132353947985,0.011238924812025427,0.00843293823918697
20160808,0.002387085749370573,0.005303970002621446,0.009721685050900375,-0.017365249768263105,0.0038626657468401123,0.0012351398822058825,0.011923829667504895,0.001289490829871692,0.005464887405254074,-0.00631802733456098
20160809,0.023685154560404646,0.0020325210249224307,-0.012923964962284904,0.03502773556742433,0.00937973195279388,0.006152918965486303,-0.012323749688831927,-0.0060319010977065365,-0.001794366173178637,0.01883557603617753
20160810,-0.028212894656149772,0.007786862423587357,-0.024532254814012073,-0.009840544595033326,-0.0268804486744695,-0.014986761766604698,0.0023971245997214514,0.004312210218179906,-0.00648650922960655,0.0
20160811,0.0002520796585066717,0.0062261699424277835,0.017020146512990157,0.012211618616371317,0.002612104227924961,0.0017108644036293876,0.0,-0.0006456472838082412,0.010072027592203502,0.025922324605316082
20160812,-0.00695545010858463,-0.012998318935468649,0.030064156392282354,-0.0053428444104955805,-0.00032614013443403513,0.010665531197419365,0.0023913921320757054,-0.002155173247983376,-0.0017911521894181297,0.014042357123038984
20160815,0.006325131776968795,0.010793467370775162,0.0181273845925567,-0.00836824967051658,-0.0017412127589975645,0.012225091129259276,0.02787226550775123,-0.0025923540117300556,0.00035848718792234945,-0.005326244282674094
20160816,0.007537724131426673,0.0008023267906079848,0.0034158871814069505,-0.0033067819099866485,-0.0008717446340444562,0.01447552417378568,0.0019338625249507497,-0.002815987997531212,-0.010086540846173936,-0.004683849312426314
20160817,-0.027920595398627273,-0.020765496721235815,-0.00017051752108836765,-0.010594922779533262,-0.0003271002591450506,0.007011291494914489,0.0023157092555979035,-0.005001641393522166,0.0024589583518970356,-0.021695766241952765
20160818,0.04035856669084424,-0.01744920633920459,0.00832135225434256,-0.00794382423646013,0.013108903390801917,0.010646263500853645,-0.00968436776650567,0.0013071897286214247,-0.010456092939018597,-0.00549829563859785
20160819,-0.0085656286856128,0.019289885864938447,-0.002879161951657418,0.0006133088202058488,-0.0022628100814115586,0.0002941176491790974,0.0,-0.00261609043905128,-0.008797710703529084,-0.0037976914277871483
